#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21C03: Longmire (Disc), WA
#	SNOW COURSE/AERIAL MARKER 21A10: Schreibers Meadow, WA
#	SNOTEL 791: Stevens Pass, WA
#	SNOW COURSE/AERIAL MARKER 21B08: Tunnel Avenue, WA
#	SNOTEL 909: Wells Creek, WA
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Depth               Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent    Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Air Temperature Maximum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 22, 2022 11:37:03 PM GMT-08:00
#
Date,Station Id,Station Name,Elevation (ft),Latitude,Longitude,Snow Depth (in) Start of Day Values,Snow Water Equivalent (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF)
2015-06-06,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,76,49
2015-06-07,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,80,51
2015-06-08,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,81,53
2015-06-09,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,75,51
2015-06-10,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,70,47
2015-06-11,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,67,44
2015-06-12,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,40
2015-06-13,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,64,38
2015-06-14,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,70,43
2015-06-15,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,72,49
2015-06-16,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,71,47
2015-06-17,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,67,45
2015-06-18,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,65,47
2015-06-19,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,56,42
2015-06-20,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,65,42
2015-06-21,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,70,44
2015-06-22,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,69,45
2015-06-23,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,69,43
2015-06-24,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,68,49
2015-06-25,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,80,48
2015-06-26,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,85,53
2015-06-27,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,91,60
2015-06-28,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,89,60
2015-06-29,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,80,57
2015-06-30,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,78,54
2015-07-01,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,83,53
2015-07-02,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,84,57
2015-07-03,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,82,56
2015-07-04,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,82,55
2015-07-05,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,86,56
2015-07-06,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,80,55
2015-07-07,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,78,50
2015-07-08,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,85,55
2015-07-09,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,84,57
2015-07-10,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,68,52
2015-07-11,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,59,50
2015-07-12,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,68,50
2015-07-13,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,66,50
2015-07-14,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,70,48
2015-07-15,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,67,45
2015-07-16,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,60,46
2015-07-17,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,72,45
2015-07-18,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,83,51
2015-07-19,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,83,57
2015-07-20,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,75,52
2015-07-21,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,66,49
2015-07-22,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,46
2015-07-23,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,49
2015-07-24,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,50
2015-07-25,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,53,46
2015-07-26,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,54,45
2015-07-27,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,56,45
2015-07-28,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,72,45
2015-07-29,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,80,49
2015-07-30,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,88,56
2015-07-31,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,88,57
2015-08-01,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,83,55
2015-08-02,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,81,56
2015-08-03,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,69,52
2015-08-04,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,70,48
2015-08-05,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,44
2015-08-06,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,62,46
2015-08-07,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,72,44
2015-08-08,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,71,48
2015-08-09,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,74,49
2015-08-10,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,76,54
2015-08-11,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,81,53
2015-08-12,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,87,56
2015-08-13,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,82,54
2015-08-14,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,56,48
2015-08-15,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,51,46
2015-08-16,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,67,47
2015-08-17,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,73,47
2015-08-18,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,79,51
2015-08-19,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,78,54
2015-08-20,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,50
2015-08-21,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,58,45
2015-08-22,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,68,43
2015-08-23,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,76,49
2015-08-24,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,71,47
2015-08-25,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,71,43
2015-08-26,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,76,51
2015-08-27,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,74,51
2015-08-28,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,64,49
2015-08-29,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,60,48
2015-08-30,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,49,42
2015-08-31,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,53,45
2015-09-01,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,53,45
2015-09-02,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,52,40
2015-09-03,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,49,38
2015-09-04,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,50,37
2015-09-05,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,49,41
2015-09-06,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,48,35
2015-09-07,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,54,44
2015-09-08,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,58,43
2015-09-09,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,66,45
2015-09-10,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,76,46
2015-09-11,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,82,52
2015-09-12,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,76,51
2015-09-13,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,60,43
2015-09-14,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,50,38
2015-09-15,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,51,35
2015-09-16,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,53,37
2015-09-17,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,51,42
2015-09-18,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,54,42
2015-09-19,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,52,47
2015-09-20,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,47
2015-09-21,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,54,40
2015-09-22,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,37
2015-09-23,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,62,36
2015-09-24,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,66,45
2015-09-25,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,52,45
2015-09-26,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,49,36
2015-09-27,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,33
2015-09-28,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,59,40
2015-09-29,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,67,42
2015-09-30,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,67,46
2015-10-01,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,64,45
2015-10-02,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,45
2015-10-03,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,62,43
2015-10-04,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,43
2015-10-05,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,43
2015-10-06,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,58,45
2015-10-07,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,51,47
2015-10-08,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,54,50
2015-10-09,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,56,48
2015-10-10,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,43
2015-10-11,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,53,40
2015-10-12,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,40
2015-10-13,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,50,40
2015-10-14,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,58,35
2015-10-15,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,58,42
2015-10-16,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,64,45
2015-10-17,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,63,48
2015-10-18,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,48,47
2015-10-19,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,50,46
2015-10-20,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,53,42
2015-10-21,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,55,41
2015-10-22,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,50,37
2015-10-23,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,50,35
2015-10-24,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,44,38
2015-10-25,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,48,39
2015-10-26,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,46,39
2015-10-27,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,43,37
2015-10-28,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,43,39
2015-10-29,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,47,40
2015-10-30,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,50,41
2015-10-31,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,48,40
2015-11-01,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,40,35
2015-11-02,791,Stevens Pass,3950,47.74607,-121.09288,1,0.2,39,34
2015-11-03,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,36,33
2015-11-04,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,40,29
2015-11-05,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,37,33
2015-11-06,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,40,33
2015-11-07,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,41,37
2015-11-08,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,41,34
2015-11-09,791,Stevens Pass,3950,47.74607,-121.09288,0,0.0,36,33
2015-11-10,791,Stevens Pass,3950,47.74607,-121.09288,1,0.1,36,32
2015-11-11,791,Stevens Pass,3950,47.74607,-121.09288,1,0.1,36,30
2015-11-12,791,Stevens Pass,3950,47.74607,-121.09288,7,0.8,38,29
2015-11-13,791,Stevens Pass,3950,47.74607,-121.09288,9,1.3,45,37
2015-11-14,791,Stevens Pass,3950,47.74607,-121.09288,1,0.4,40,34
2015-11-15,791,Stevens Pass,3950,47.74607,-121.09288,2,0.6,39,29
2015-11-16,791,Stevens Pass,3950,47.74607,-121.09288,6,0.7,33,28
2015-11-17,791,Stevens Pass,3950,47.74607,-121.09288,14,1.7,45,30
2015-11-18,791,Stevens Pass,3950,47.74607,-121.09288,5,1.4,33,30
2015-11-19,791,Stevens Pass,3950,47.74607,-121.09288,7,1.6,34,28
2015-11-20,791,Stevens Pass,3950,47.74607,-121.09288,7,1.5,35,21
2015-11-21,791,Stevens Pass,3950,47.74607,-121.09288,7,1.5,32,24
2015-11-22,791,Stevens Pass,3950,47.74607,-121.09288,7,1.6,35,27
2015-11-23,791,Stevens Pass,3950,47.74607,-121.09288,6,1.6,37,26
2015-11-24,791,Stevens Pass,3950,47.74607,-121.09288,8,1.7,33,22
2015-11-25,791,Stevens Pass,3950,47.74607,-121.09288,8,1.7,30,18
2015-11-26,791,Stevens Pass,3950,47.74607,-121.09288,8,1.6,33,21
2015-11-27,791,Stevens Pass,3950,47.74607,-121.09288,7,1.6,33,22
2015-11-28,791,Stevens Pass,3950,47.74607,-121.09288,8,1.6,36,23
2015-11-29,791,Stevens Pass,3950,47.74607,-121.09288,7,1.7,31,12
2015-11-30,791,Stevens Pass,3950,47.74607,-121.09288,7,1.6,18,11
2015-12-01,791,Stevens Pass,3950,47.74607,-121.09288,7,1.6,20,16
2015-12-02,791,Stevens Pass,3950,47.74607,-121.09288,9,1.8,28,19
2015-12-03,791,Stevens Pass,3950,47.74607,-121.09288,10,2.0,35,28
2015-12-04,791,Stevens Pass,3950,47.74607,-121.09288,16,2.6,36,30
2015-12-05,791,Stevens Pass,3950,47.74607,-121.09288,16,2.7,32,29
2015-12-06,791,Stevens Pass,3950,47.74607,-121.09288,25,3.5,36,31
2015-12-07,791,Stevens Pass,3950,47.74607,-121.09288,27,4.1,38,34
2015-12-08,791,Stevens Pass,3950,47.74607,-121.09288,29,5.3,46,35
2015-12-09,791,Stevens Pass,3950,47.74607,-121.09288,21,5.5,38,33
2015-12-10,791,Stevens Pass,3950,47.74607,-121.09288,20,5.7,35,31
2015-12-11,791,Stevens Pass,3950,47.74607,-121.09288,27,6.3,33,30
2015-12-12,791,Stevens Pass,3950,47.74607,-121.09288,25,6.2,34,30
2015-12-13,791,Stevens Pass,3950,47.74607,-121.09288,31,7.2,34,31
2015-12-14,791,Stevens Pass,3950,47.74607,-121.09288,34,7.6,32,29
2015-12-15,791,Stevens Pass,3950,47.74607,-121.09288,34,7.9,31,27
2015-12-16,791,Stevens Pass,3950,47.74607,-121.09288,37,8.3,31,19
2015-12-17,791,Stevens Pass,3950,47.74607,-121.09288,37,8.3,25,22
2015-12-18,791,Stevens Pass,3950,47.74607,-121.09288,46,9.8,33,22
2015-12-19,791,Stevens Pass,3950,47.74607,-121.09288,50,10.6,34,26
2015-12-20,791,Stevens Pass,3950,47.74607,-121.09288,49,10.8,31,22
2015-12-21,791,Stevens Pass,3950,47.74607,-121.09288,53,11.4,29,27
2015-12-22,791,Stevens Pass,3950,47.74607,-121.09288,58,12.2,30,25
2015-12-23,791,Stevens Pass,3950,47.74607,-121.09288,62,12.7,30,26
2015-12-24,791,Stevens Pass,3950,47.74607,-121.09288,76,14.0,32,26
2015-12-25,791,Stevens Pass,3950,47.74607,-121.09288,74,14.2,31,21
2015-12-26,791,Stevens Pass,3950,47.74607,-121.09288,71,14.1,24,17
2015-12-27,791,Stevens Pass,3950,47.74607,-121.09288,68,14.0,22,17
2015-12-28,791,Stevens Pass,3950,47.74607,-121.09288,68,14.5,32,21
2015-12-29,791,Stevens Pass,3950,47.74607,-121.09288,65,14.6,26,20
2015-12-30,791,Stevens Pass,3950,47.74607,-121.09288,63,14.5,25,16
2015-12-31,791,Stevens Pass,3950,47.74607,-121.09288,62,14.4,21,13
2016-01-01,791,Stevens Pass,3950,47.74607,-121.09288,60,14.4,19,7
2016-01-02,791,Stevens Pass,3950,47.74607,-121.09288,58,14.4,20,8
2016-01-03,791,Stevens Pass,3950,47.74607,-121.09288,58,14.6,23,18
2016-01-04,791,Stevens Pass,3950,47.74607,-121.09288,59,14.8,29,23
2016-01-05,791,Stevens Pass,3950,47.74607,-121.09288,62,15.3,33,26
2016-01-06,791,Stevens Pass,3950,47.74607,-121.09288,60,15.3,36,30
2016-01-07,791,Stevens Pass,3950,47.74607,-121.09288,58,15.2,37,31
2016-01-08,791,Stevens Pass,3950,47.74607,-121.09288,57,15.1,35,31
2016-01-09,791,Stevens Pass,3950,47.74607,-121.09288,56,15.0,32,28
2016-01-10,791,Stevens Pass,3950,47.74607,-121.09288,55,14.8,28,24
2016-01-11,791,Stevens Pass,3950,47.74607,-121.09288,54,14.8,26,23
2016-01-12,791,Stevens Pass,3950,47.74607,-121.09288,56,15.0,28,24
2016-01-13,791,Stevens Pass,3950,47.74607,-121.09288,62,15.7,34,28
2016-01-14,791,Stevens Pass,3950,47.74607,-121.09288,64,16.1,35,22
2016-01-15,791,Stevens Pass,3950,47.74607,-121.09288,63,16.1,36,21
2016-01-16,791,Stevens Pass,3950,47.74607,-121.09288,62,16.2,34,27
2016-01-17,791,Stevens Pass,3950,47.74607,-121.09288,68,17.1,33,29
2016-01-18,791,Stevens Pass,3950,47.74607,-121.09288,71,17.4,36,29
2016-01-19,791,Stevens Pass,3950,47.74607,-121.09288,70,17.6,32,28
2016-01-20,791,Stevens Pass,3950,47.74607,-121.09288,69,17.5,37,31
2016-01-21,791,Stevens Pass,3950,47.74607,-121.09288,72,17.9,35,32
2016-01-22,791,Stevens Pass,3950,47.74607,-121.09288,79,19.2,38,33
2016-01-23,791,Stevens Pass,3950,47.74607,-121.09288,76,19.5,37,32
2016-01-24,791,Stevens Pass,3950,47.74607,-121.09288,76,19.8,38,26
2016-01-25,791,Stevens Pass,3950,47.74607,-121.09288,74,20.0,38,25
2016-01-26,791,Stevens Pass,3950,47.74607,-121.09288,73,20.0,38,30
2016-01-27,791,Stevens Pass,3950,47.74607,-121.09288,70,20.3,38,33
2016-01-28,791,Stevens Pass,3950,47.74607,-121.09288,67,20.3,37,32
2016-01-29,791,Stevens Pass,3950,47.74607,-121.09288,67,21.3,34,30
2016-01-30,791,Stevens Pass,3950,47.74607,-121.09288,72,21.7,33,28
2016-01-31,791,Stevens Pass,3950,47.74607,-121.09288,73,22.1,34,28
2016-02-01,791,Stevens Pass,3950,47.74607,-121.09288,71,22.2,33,23
2016-02-02,791,Stevens Pass,3950,47.74607,-121.09288,70,22.3,34,22
2016-02-03,791,Stevens Pass,3950,47.74607,-121.09288,69,22.3,32,23
2016-02-04,791,Stevens Pass,3950,47.74607,-121.09288,71,22.4,38,31
2016-02-05,791,Stevens Pass,3950,47.74607,-121.09288,72,22.8,37,33
2016-02-06,791,Stevens Pass,3950,47.74607,-121.09288,73,23.1,36,26
2016-02-07,791,Stevens Pass,3950,47.74607,-121.09288,73,23.2,36,26
2016-02-08,791,Stevens Pass,3950,47.74607,-121.09288,71,23.2,40,32
2016-02-09,791,Stevens Pass,3950,47.74607,-121.09288,70,23.1,43,33
2016-02-10,791,Stevens Pass,3950,47.74607,-121.09288,69,23.2,47,35
2016-02-11,791,Stevens Pass,3950,47.74607,-121.09288,68,23.2,40,35
2016-02-12,791,Stevens Pass,3950,47.74607,-121.09288,66,23.5,39,34
2016-02-13,791,Stevens Pass,3950,47.74607,-121.09288,65,23.8,37,32
2016-02-14,791,Stevens Pass,3950,47.74607,-121.09288,73,24.3,42,34
2016-02-15,791,Stevens Pass,3950,47.74607,-121.09288,68,26.0,41,35
2016-02-16,791,Stevens Pass,3950,47.74607,-121.09288,66,25.3,42,34
2016-02-17,791,Stevens Pass,3950,47.74607,-121.09288,65,24.8,40,34
2016-02-18,791,Stevens Pass,3950,47.74607,-121.09288,65,25.0,38,33
2016-02-19,791,Stevens Pass,3950,47.74607,-121.09288,69,25.0,35,30
2016-02-20,791,Stevens Pass,3950,47.74607,-121.09288,76,25.6,37,26
2016-02-21,791,Stevens Pass,3950,47.74607,-121.09288,75,25.6,36,26
2016-02-22,791,Stevens Pass,3950,47.74607,-121.09288,75,25.8,,
2016-02-23,791,Stevens Pass,3950,47.74607,-121.09288,75,25.8,,
2016-02-24,791,Stevens Pass,3950,47.74607,-121.09288,74,25.8,42,35
2016-02-25,791,Stevens Pass,3950,47.74607,-121.09288,72,25.7,46,32
2016-02-26,791,Stevens Pass,3950,47.74607,-121.09288,71,25.7,48,32
2016-02-27,791,Stevens Pass,3950,47.74607,-121.09288,69,25.6,43,34
2016-02-28,791,Stevens Pass,3950,47.74607,-121.09288,67,25.7,38,32
2016-02-29,791,Stevens Pass,3950,47.74607,-121.09288,74,26.1,40,29
2016-03-01,791,Stevens Pass,3950,47.74607,-121.09288,73,26.2,35,32
2016-03-02,791,Stevens Pass,3950,47.74607,-121.09288,88,27.5,40,32
2016-03-03,791,Stevens Pass,3950,47.74607,-121.09288,88,28.1,41,33
2016-03-04,791,Stevens Pass,3950,47.74607,-121.09288,83,28.3,44,31
2016-03-05,791,Stevens Pass,3950,47.74607,-121.09288,81,28.0,48,36
2016-03-06,791,Stevens Pass,3950,47.74607,-121.09288,77,28.0,41,31
2016-03-07,791,Stevens Pass,3950,47.74607,-121.09288,76,27.4,38,31
2016-03-08,791,Stevens Pass,3950,47.74607,-121.09288,76,27.3,41,29
2016-03-09,791,Stevens Pass,3950,47.74607,-121.09288,76,27.3,34,31
2016-03-10,791,Stevens Pass,3950,47.74607,-121.09288,88,28.2,40,28
2016-03-11,791,Stevens Pass,3950,47.74607,-121.09288,87,28.7,38,27
2016-03-12,791,Stevens Pass,3950,47.74607,-121.09288,85,28.7,40,30
2016-03-13,791,Stevens Pass,3950,47.74607,-121.09288,85,29.0,34,28
2016-03-14,791,Stevens Pass,3950,47.74607,-121.09288,91,29.5,35,29
2016-03-15,791,Stevens Pass,3950,47.74607,-121.09288,100,30.2,41,28
2016-03-16,791,Stevens Pass,3950,47.74607,-121.09288,95,30.3,41,25
2016-03-17,791,Stevens Pass,3950,47.74607,-121.09288,92,30.2,41,22
2016-03-18,791,Stevens Pass,3950,47.74607,-121.09288,91,30.0,41,26
2016-03-19,791,Stevens Pass,3950,47.74607,-121.09288,90,29.9,45,30
2016-03-20,791,Stevens Pass,3950,47.74607,-121.09288,88,29.9,46,36
2016-03-21,791,Stevens Pass,3950,47.74607,-121.09288,86,29.9,43,34
2016-03-22,791,Stevens Pass,3950,47.74607,-121.09288,85,30.1,44,33
2016-03-23,791,Stevens Pass,3950,47.74607,-121.09288,84,30.3,40,33
2016-03-24,791,Stevens Pass,3950,47.74607,-121.09288,85,30.6,38,31
2016-03-25,791,Stevens Pass,3950,47.74607,-121.09288,92,31.2,42,28
2016-03-26,791,Stevens Pass,3950,47.74607,-121.09288,91,31.5,46,28
2016-03-27,791,Stevens Pass,3950,47.74607,-121.09288,89,31.4,38,31
2016-03-28,791,Stevens Pass,3950,47.74607,-121.09288,91,31.8,41,30
2016-03-29,791,Stevens Pass,3950,47.74607,-121.09288,88,31.8,53,29
2016-03-30,791,Stevens Pass,3950,47.74607,-121.09288,86,31.7,58,35
2016-03-31,791,Stevens Pass,3950,47.74607,-121.09288,85,31.6,62,38
2016-04-01,791,Stevens Pass,3950,47.74607,-121.09288,83,31.3,61,39
2016-04-02,791,Stevens Pass,3950,47.74607,-121.09288,81,31.4,54,35
2016-04-03,791,Stevens Pass,3950,47.74607,-121.09288,80,31.2,60,35
2016-04-04,791,Stevens Pass,3950,47.74607,-121.09288,78,30.6,43,32
2016-04-05,791,Stevens Pass,3950,47.74607,-121.09288,89,31.3,42,31
2016-04-06,791,Stevens Pass,3950,47.74607,-121.09288,84,31.4,57,33
2016-04-07,791,Stevens Pass,3950,47.74607,-121.09288,80,31.5,61,39
